CourseID,ReadStat,Rate1,Rate2,Rate3,Rate4,Rate5,Sum,NewEnrolled,UpdateDate,Upd_monthes,Orig_Price,Curr_Price,Discount,Time
615226, OK,0,0,2,9,20,31,525, 11/2015,56,779.99,467.99,40, 2020-07-09 15:34:21 
963094, OK,0,0,0,4,7,11,66, 10/2016,45,159.99,95.99,40, 2020-07-09 15:34:24 
742096, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:34:25 
648492, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:34:27 
222062, OK,0,0,0,2,9,11,103, 6/2015,61, NaN, NaN, NaN , 2020-07-09 15:34:30 
103662, OK,0,1,3,3,7,14,284, 12/2013,79,79.99,47.99,40, 2020-07-09 15:34:33 
742764, OK,0,0,1,7,7,15,301, 4/2016,51,159.99,95.99,40, 2020-07-09 15:34:35 
856950, OK,0,0,0,3,1,4,102, 12/2016,43,199.99,119.99,40, 2020-07-09 15:34:37 
902480, OK,0,1,4,14,53,72,1012, 11/2019,8,399.99,239.99,40, 2020-07-09 15:34:40 
263846, OK,0,0,2,8,19,29,205, 3/2018,28,199.99,119.99,40, 2020-07-09 15:34:42 
1160066, OK,0,0,0,1,3,4,272, 3/2017,40,699.99,419.99,40, 2020-07-09 15:34:44 
625974, OK,0,0,1,3,4,8,188, 4/2016,51,179.99,107.99,40, 2020-07-09 15:34:46 
782460, OK,0,0,1,0,3,4, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:34:48 
147104, OK,2,3,17,57,133,212,889, 2/2014,77,159.99,95.99,40, 2020-07-09 15:34:50 
1189926, OK,0,0,1,0,2,3, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:34:53 
1143414, OK,0,1,4,4,10,19, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:34:55 
1066002, OK,0,0,0,2,10,12, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:34:59 
767400, OK,0,1,0,3,5,9, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:35:01 
492954, OK,0,0,3,3,5,11, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:35:03 
1129652, OK,0,0,1,2,5,8, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:35:06 
13216, OK,0,3,9,7,23,42,287, 10/2015,57,139.99,83.99,40, 2020-07-09 15:35:08 
760452, OK,0,0,0,3,6,9, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:35:11 
1152334, OK,1,1,9,19,44,74, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:35:13 
214770, OK,1,1,0,0,2,4,26, 5/2014,74,79.99,47.99,40, 2020-07-09 15:35:15 
1134842, OK,1,0,1,2,1,5,106, 3/2017,40,79.99,47.99,40, 2020-07-09 15:35:18 
139772, OK,0,0,0,3,5,8,113, 10/2015,57,139.99,83.99,40, 2020-07-09 15:35:20 
171598, OK,0,0,0,1,2,3,29, 3/2014,76,79.99,47.99,40, 2020-07-09 15:35:23 
854692, OK,0,0,0,1,6,7,48, 7/2016,48,159.99,95.99,40, 2020-07-09 15:35:25 
805706, OK,0,0,4,5,4,13,135, 5/2016,50,119.99,71.99,40, 2020-07-09 15:35:28 
618586, OK,0,0,0,9,10,19,332, 3/2018,28,199.99,119.99,40, 2020-07-09 15:35:30 
205764, OK,0,0,0,0,2,2,17, 7/2014,72,79.99,47.99,40, 2020-07-09 15:35:32 
762648, OK,2,2,6,6,18,34,376, 2/2016,53,139.99,83.99,40, 2020-07-09 15:35:34 
245722, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:35:36 
53157, OK,0,0,4,8,16,28,238, 6/2013,85,79.99,47.99,40, 2020-07-09 15:35:38 
932842, OK,0,1,0,2,5,8,201, 8/2016,47,159.99,95.99,40, 2020-07-09 15:35:40 
883138, OK,0,1,5,14,46,66,633, 7/2016,48,199.99,119.99,40, 2020-07-09 15:35:42 
139788, OK,0,1,0,4,7,12,119, 10/2015,57,139.99,83.99,40, 2020-07-09 15:35:45 
951608, OK,2,0,6,5,11,24,121, 11/2016,44,319.99,191.99,40, 2020-07-09 15:35:47 
975626, OK,0,0,0,0,9,9,93, 10/2016,45,159.99,95.99,40, 2020-07-09 15:35:49 
1104492, OK,0,0,0,1,2,3,21, 3/2017,40,159.99,95.99,40, 2020-07-09 15:35:51 
1196538, OK,0,0,2,2,13,17,1214, 7/2017,36,399.99,239.99,40, 2020-07-09 15:35:53 
184324, OK,2,0,4,12,12,30,808, 3/2017,40,199.99,119.99,40, 2020-07-09 15:35:54 
139794, OK,0,1,0,1,3,5,127, 3/2014,76,139.99,83.99,40, 2020-07-09 15:35:57 
582390, OK,0,0,0,0,2,2,45, 8/2015,59,79.99,47.99,40, 2020-07-09 15:36:00 
132950, OK,0,1,0,1,1,3,59, 12/2013,79,79.99,47.99,40, 2020-07-09 15:36:02 
845518, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:36:05 
835616, OK,1,2,2,4,4,13,116, 5/2016,50,79.99,47.99,40, 2020-07-09 15:36:07 
101504, OK,1,0,0,3,6,10,133, 11/2013,80,199.99,119.99,40, 2020-07-09 15:36:09 
594852, OK,0,0,0,1,1,2,24, 10/2015,57,79.99,47.99,40, 2020-07-09 15:36:12 
806642, OK,0,0,0,0,0,0,17, 3/2016,52, NaN, NaN, NaN , 2020-07-09 15:36:15 
809492, OK,0,0,0,0,1,1,12, 4/2017,39,199.99,119.99,40, 2020-07-09 15:36:18 
785210, OK,1,0,0,4,8,13,86, 2/2019,17,379.99,227.99,40, 2020-07-09 15:36:20 
339382, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:36:21 
963664, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:36:23 
632234, OK,0,0,0,1,1,2,17, 10/2015,57,79.99,47.99,40, 2020-07-09 15:36:26 
594854, OK,0,0,0,2,0,2,16, 10/2015,57,79.99,47.99,40, 2020-07-09 15:36:28 
974704, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:36:30 
545036, OK,0,0,0,2,1,3,47, 10/2016,45,159.99,95.99,40, 2020-07-09 15:36:32 
388712, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:36:35 
383852, OK,0,0,0,0,1,1,5, 2/2020,5, NaN, NaN, NaN , 2020-07-09 15:36:37 
459946, OK,0,0,0,0,2,2,194, 3/2018,28,199.99,119.99,40, 2020-07-09 15:36:40 
994050, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:36:41 
899702, OK,0,0,2,1,1,4,116, 3/2018,28,199.99,119.99,40, 2020-07-09 15:36:44 
1111562, OK,0,0,0,2,1,3,124, 2/2017,41,159.99,95.99,40, 2020-07-09 15:36:46 
320238, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:36:48 
818786, OK,1,0,4,14,26,45,238, 2/2019,17,379.99,227.99,40, 2020-07-09 15:36:50 
741388, OK,0,0,0,1,1,2,56, 4/2016,51,159.99,95.99,40, 2020-07-09 15:36:52 
629704, OK,0,0,0,0,1,1,26, 10/2015,57,139.99,83.99,40, 2020-07-09 15:36:55 
839032, OK,0,0,0,0,1,1,43, 5/2019,14,119.99,71.99,40, 2020-07-09 15:36:57 
23683, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:36:59 
912254, OK,0,0,0,0,0,0,80, 3/2018,28,199.99,119.99,40, 2020-07-09 15:37:02 
839030, OK,0,0,0,2,1,3,38, 5/2019,14,119.99,71.99,40, 2020-07-09 15:37:04 
619610, OK,0,0,0,0,3,3,146, 3/2018,28,199.99,119.99,40, 2020-07-09 15:37:09 
106358, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:37:10 
742300, OK,0,0,0,0,0,0,57, 4/2016,51,159.99,95.99,40, 2020-07-09 15:37:13 
636846, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:37:15 
741316, OK,0,0,0,2,1,3,73, 1/2018,30,159.99,95.99,40, 2020-07-09 15:37:17 
681390, OK,0,0,0,1,1,2,34, 5/2017,38,119.99,71.99,40, 2020-07-09 15:37:20 
1195742, OK,0,0,0,3,1,4,26, 11/2018,20, NaN, NaN, NaN , 2020-07-09 15:37:22 
794398, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:37:24 
1232728, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:37:25 
721202, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,9326, 0/0, NaN ,0,0,0, 2020-07-09 15:37:28 
1058262, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:37:29 
132878, OK,0,0,0,0,0,0,33, 12/2013,79,79.99,47.99,40, 2020-07-09 15:37:32 
944804, OK,0,0,1,0,0,1, NaN    , 9/2016,46, NaN, NaN, NaN , 2020-07-09 15:37:34 
939636, OK,0,0,1,0,0,1, NaN    , 9/2016,46, NaN, NaN, NaN , 2020-07-09 15:37:37 
730702, OK,1,0,0,0,0,1,29, 6/2017,37,99.99,59.99,40, 2020-07-09 15:37:39 
993892, OK,0,0,0,0,0,0,0, 10/2016,45,99.99,59.99,40, 2020-07-09 15:37:41 
1026760, OK,0,0,0,0,0,0, NaN    , 2/2017,41, NaN, NaN, NaN , 2020-07-09 15:37:44 
1223240, URL_problem (404) ,,,,,,,,,,,,,
1026762, OK,0,0,0,0,0,0,0, 3/2017,40, NaN, NaN, NaN , 2020-07-09 15:37:47 
1234656, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:37:48 
1214670, OK,1,0,0,3,5,9,22, 6/2017,37,79.99,47.99,40, 2020-07-09 15:37:50 
1272282, URL_problem (404) ,,,,,,,,,,,,,
1224186, OK,1,0,0,0,5,6,23, 5/2017,38,139.99,83.99,40, 2020-07-09 15:37:53 
1265814, URL_problem (404) ,,,,,,,,,,,,,
1104500, OK,0,1,1,3,8,13,87, 1/2018,30,299.99,179.99,40, 2020-07-09 15:37:56 
99946, OK,1,1,0,3,9,14,320, 10/2015,57,199.99,119.99,40, 2020-07-09 15:37:58 
632488, OK,1,2,4,15,16,38,503, 11/2015,56,159.99,95.99,40, 2020-07-09 15:38:01 
41890, OK,0,4,14,30,53,101,717, 6/2020,1,379.99,227.99,40, 2020-07-09 15:38:03 
385684, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,7060, 0/0, NaN ,0,0,0, 2020-07-09 15:38:06 
559438, OK,0,1,0,0,2,3,462, 7/2015,60,79.99,47.99,40, 2020-07-09 15:38:08 
760698, OK,1,2,4,9,17,33,362, 2/2016,53,139.99,83.99,40, 2020-07-09 15:38:10 
427066, OK,2,10,55,112,228,407,2429, 10/2019,9,139.99,83.99,40, 2020-07-09 15:38:12 
444644, OK,3,8,6,17,17,51,267, 9/2017,34,299.99,179.99,40, 2020-07-09 15:38:14 
743846, OK,1,2,6,16,29,54,227, 2/2016,53,79.99,47.99,40, 2020-07-09 15:38:16 
741172, OK,0,1,0,2,13,16,115, 4/2016,51,159.99,95.99,40, 2020-07-09 15:38:18 
618396, OK,0,0,0,2,4,6,42, 8/2016,47,79.99,47.99,40, 2020-07-09 15:38:21 
1216340, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:38:22 
787686, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,3500, 0/0, NaN ,0,0,0, 2020-07-09 15:38:24 
566856, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,2359, 0/0, NaN ,0,0,0, 2020-07-09 15:38:26 
592122, OK,2,2,1,6,12,23,1073, 4/2020,3,79.99,47.99,40, 2020-07-09 15:38:29 
968026, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,4731, 0/0, NaN ,0,0,0, 2020-07-09 15:38:31 
778682, OK,0,1,11,48,108,168, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:38:33 
988678, OK,1,2,13,34,47,97, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:38:35 
1193950, OK,0,1,2,21,100,124, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:38:38 
592606, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:38:40 
1232356, OK,0,0,0,2,2,4, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:38:42 
966522, OK,0,0,6,13,17,36, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:38:44 
1223310, OK,0,0,0,0,2,2, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:38:47 
933814, OK,0,0,0,0,2,2,19, 0/0, NaN ,159.99,95.99,40, 2020-07-09 15:38:50 
618334, OK,0,0,0,1,2,3,31, 10/2015,57,79.99,47.99,40, 2020-07-09 15:43:21 
812610, OK,0,1,5,15,16,37,172, 2/2019,17,379.99,227.99,40, 2020-07-09 15:43:23 
23861, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:43:24 
1191088, OK,2,0,7,12,46,67,986, 3/2020,4,79.99,47.99,40, 2020-07-09 15:43:26 
22825, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:43:27 
568322, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:43:29 
1146288, OK,0,0,1,12,21,34,181, 4/2017,39,119.99,71.99,40, 2020-07-09 15:43:31 
618370, OK,0,0,0,0,1,1,23, 10/2015,57,79.99,47.99,40, 2020-07-09 15:43:32 
200722, OK,0,0,0,2,1,3,54, 7/2014,72,79.99,47.99,40, 2020-07-09 15:43:34 
809968, OK,1,3,12,42,73,131,611, 2/2019,17,379.99,227.99,40, 2020-07-09 15:43:36 
664764, OK,0,0,0,1,4,5,541, 12/2016,43,159.99,95.99,40, 2020-07-09 15:43:38 
854690, OK,0,0,0,2,3,5,44, 8/2016,47,159.99,95.99,40, 2020-07-09 15:43:40 
201894, OK,0,0,2,2,3,7,118, 5/2014,74,79.99,47.99,40, 2020-07-09 15:43:43 
743970, OK,0,0,0,3,4,7,197, 4/2016,51,159.99,95.99,40, 2020-07-09 15:43:44 
210020, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:43:46 
263672, OK,0,2,2,7,15,26,510, 1/2016,54,779.99,467.99,40, 2020-07-09 15:43:48 
411986, OK,1,0,1,0,2,4,507, 0/0, NaN ,79.99,47.99,40, 2020-07-09 15:43:50 
139778, OK,0,0,0,2,4,6,99, 5/2014,74,139.99,83.99,40, 2020-07-09 15:43:52 
933816, OK,0,0,0,2,4,6,64, 8/2016,47,159.99,95.99,40, 2020-07-09 15:43:55 
676432, OK,0,1,4,10,11,26,172, 11/2015,56,79.99,47.99,40, 2020-07-09 15:43:57 
42255, OK,2,1,18,31,67,119,832, 3/2014,76,79.99,47.99,40, 2020-07-09 15:43:59 
112602, OK,0,0,0,0,3,3,76, 11/2013,80,79.99,47.99,40, 2020-07-09 15:44:01 
607360, OK,1,0,2,11,37,51,543, 3/2017,40,79.99,47.99,40, 2020-07-09 15:44:03 
521440, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,11246, 0/0, NaN ,0,0,0, 2020-07-09 15:44:05 
198692, OK,0,0,2,5,19,26,203, 11/2014,68, NaN, NaN, NaN , 2020-07-09 15:44:07 
825186, OK,1,3,6,9,12,31,1179, 1/2019,18,79.99,47.99,40, 2020-07-09 15:44:09 
743932, OK,0,0,0,6,14,20,264, 4/2016,51,159.99,95.99,40, 2020-07-09 15:44:10 
586490, OK,0,0,0,5,8,13,113, 8/2015,59,159.99,95.99,40, 2020-07-09 15:44:13 
459804, OK,0,2,4,27,47,80,395, 3/2018,28,199.99,119.99,40, 2020-07-09 15:44:15 
199500, OK,1,1,1,5,8,16,460, 9/2015,58,119.99,71.99,40, 2020-07-09 15:44:17 
644654, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:44:19 
146450, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:44:21 
441996, OK,0,1,2,11,18,32,465, 1/2016,54,799.99,479.99,40, 2020-07-09 15:44:23 
1065198, OK,0,0,2,4,10,16,124, 2/2017,41,79.99,47.99,40, 2020-07-09 15:44:25 
1103526, OK,0,1,6,9,19,35,502, 5/2019,14,319.99,191.99,40, 2020-07-09 15:44:27 
211714, OK,1,0,0,0,0,1,12, 5/2014,74,79.99,47.99,40, 2020-07-09 15:44:30 
213984, OK,0,0,0,1,2,3,25, 5/2014,74,79.99,47.99,40, 2020-07-09 15:44:31 
217540, OK,0,0,0,1,1,2,17, 5/2014,74,79.99,47.99,40, 2020-07-09 15:44:33 
212438, OK,0,0,0,1,1,2,14, 5/2014,74,79.99,47.99,40, 2020-07-09 15:44:35 
212520, OK,0,0,0,1,0,1,19, 5/2014,74,79.99,47.99,40, 2020-07-09 15:44:37 
1150468, OK,0,0,0,2,1,3, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:44:40 
218596, OK,0,2,1,1,3,7,14, 5/2014,74,199.99,119.99,40, 2020-07-09 15:44:42 
513528, OK,0,0,1,0,1,2, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:44:45 
211026, OK,0,0,1,0,1,2,13, 5/2014,74,199.99,119.99,40, 2020-07-09 15:44:47 
847808, OK,0,0,0,0,0,0, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:44:49 
218856, OK,0,0,0,0,1,1,14, 5/2014,74,199.99,119.99,40, 2020-07-09 15:44:52 
214218, OK,0,0,0,1,2,3,34, 5/2014,74,79.99,47.99,40, 2020-07-09 15:44:54 
28295, OK,21,31,124,294,528,998,46382, 3/2016,52,299.99,179.99,40, 2020-07-09 15:44:57 
19603, OK,11,13,76,163,233,496,48572, 1/2017,42,199.99,119.99,40, 2020-07-09 15:44:59 
889438, OK,38,44,295,777,1407,2561,13090, 5/2020,2,639.99,383.99,40, 2020-07-09 15:45:01 
197836, OK,9,8,33,81,154,285,9187, 12/2018,19,239.99,143.99,40, 2020-07-09 15:45:03 
505208, OK,16,35,194,846,950,2041,33580, 9/2018,22,379.99,227.99,40, 2020-07-09 15:45:05 
1086834, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:45:07 
1094964, OK,39,42,243,825,1381,2530,13040, 7/2020,0,799.99,479.99,40, 2020-07-09 15:45:09 
965870, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:45:10 
965528, OK,36,90,500,1251,1375,3252,150513, 6/2019,13,799.99,479.99,40, 2020-07-09 15:45:13 
1078208, OK,65,83,396,1177,1411,3132,34001, 7/2020,0,799.99,479.99,40, 2020-07-09 15:45:15 
642410, OK,43,49,122,218,343,775,49035, 8/2016,47,799.99,479.99,40, 2020-07-09 15:45:17 
785388, OK,21,24,107,289,451,892,7423, 4/2020,3,99.99,59.99,40, 2020-07-09 15:45:19 
1146014, OK,14,22,92,232,249,609,38650, 11/2019,8,799.99,479.99,40, 2020-07-09 15:45:21 
8325, OK,2,7,50,214,283,556,2734, 7/2019,12,399.99,239.99,40, 2020-07-09 15:45:23 
987064, OK,5,7,20,119,230,381,1769, 12/2016,43,379.99,227.99,40, 2020-07-09 15:45:25 
94428, OK,7,3,17,48,91,166,14259, 12/2018,19,159.99,95.99,40, 2020-07-09 15:45:27 
159070, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,32436, 0/0, NaN ,0,0,0, 2020-07-09 15:45:30 
920306, OK,1,4,17,44,103,169,9451, 9/2016,46,79.99,47.99,40, 2020-07-09 15:45:33 
1089744, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:45:34 
16646, OK,18,28,86,138,129,399,35754, 1/2017,42,199.99,119.99,40, 2020-07-09 15:45:36 
678142, OK,10,9,42,132,510,703,4807, 12/2019,7,399.99,239.99,40, 2020-07-09 15:45:39 
948440, OK,9,11,61,220,457,758,4418, 2/2018,29,439.99,263.99,40, 2020-07-09 15:45:41 
924704, OK,6,14,42,129,199,390,11237, 11/2019,8,799.99,479.99,40, 2020-07-09 15:45:45 
1027342, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,38432, 0/0, NaN ,0,0,0, 2020-07-09 15:45:47 
1009452, OK,21,28,105,367,974,1495,11121, 4/2018,27,759.99,455.99,40, 2020-07-09 15:45:49 
1247828, OK,231,288,1659,6237,12350,20765,83013, 4/2018,27,799.99,479.99,40, 2020-07-09 15:45:51 
886300, OK,10,16,183,1092,2934,4235,16582, 7/2020,0,439.99,263.99,40, 2020-07-09 15:45:53 
1009254, OK,43,65,155,379,719,1361,11404, 11/2016,44,659.99,395.99,40, 2020-07-09 15:45:55 
1078522, OK,47,108,432,1361,2130,4078,61309, 8/2019,11,239.99,143.99,40, 2020-07-09 15:45:57 
1002030, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:45:59 
818990, OK,34,42,190,1132,4452,5850,28382, 11/2019,8,799.99,479.99,40, 2020-07-09 15:46:00 
520116, OK,208,264,1256,3680,6683,12091,63281, 5/2020,2,599.99,359.99,40, 2020-07-09 15:46:03 
1252318, OK,1,5,9,56,168,239,1122, 6/2017,37,339.99,203.99,40, 2020-07-09 15:46:08 
427530, OK,46,55,247,535,863,1746,16537, 10/2019,9,139.99,83.99,40, 2020-07-09 15:46:10 
670034, OK,25,49,316,1371,3116,4877,20533, 2/2020,5,199.99,119.99,40, 2020-07-09 15:46:12 
1052118, OK,24,21,133,652,1819,2649,16448, 7/2020,0,779.99,467.99,40, 2020-07-09 15:46:15 
575880, OK,7,8,49,101,112,277,24937, 9/2015,58,799.99,479.99,40, 2020-07-09 15:46:17 
669270, OK,2,1,15,14,17,49,9862, 11/2015,56,399.99,239.99,40, 2020-07-09 15:46:20 
1103954, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:46:22 
1017568, OK,26,17,36,72,123,274,38612, 3/2017,40,799.99,479.99,40, 2020-07-09 15:46:24 
1111844, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,23355, 0/0, NaN ,0,0,0, 2020-07-09 15:46:26 
736940, OK,5,2,9,29,33,78,16346, 2/2016,53,379.99,227.99,40, 2020-07-09 15:46:29 
647442, OK,1,2,5,15,12,35,12335, 11/2015,56,599.99,359.99,40, 2020-07-09 15:46:32 
1073793, OK,7,11,26,36,50,130,17789, 10/2019,9,299.99,179.99,40, 2020-07-09 15:46:33 
176432, OK,5,12,47,144,135,343,10792, 6/2018,25,299.99,179.99,40, 2020-07-09 15:46:35 
158934, OK,3,3,10,17,69,102,11435, 0/0, NaN ,79.99,47.99,40, 2020-07-09 15:46:38 
73080, OK,8,11,62,287,750,1118,8265, 8/2016,47,479.99,287.99,40, 2020-07-09 15:46:40 
1256136, OK,1,6,19,31,29,86,4189, 10/2017,33,79.99,47.99,40, 2020-07-09 15:46:42 
1124970, OK,8,21,56,114,178,377,26342, 9/2017,34,699.99,419.99,40, 2020-07-09 15:46:45 
771198, OK,11,16,74,224,360,685,3572, 2/2016,53,239.99,143.99,40, 2020-07-09 15:46:47 
391546, OK,12,14,42,65,118,251,18469, 10/2017,33,279.99,167.99,40, 2020-07-09 15:46:49 
629088, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:46:51 
1006894, OK,9,6,19,55,107,196,1388, 11/2016,44,199.99,119.99,40, 2020-07-09 15:46:55 
579338, OK,7,13,36,66,102,224,24484, 11/2019,8,399.99,239.99,40, 2020-07-09 15:46:56 
945320, OK,6,8,34,72,201,321,3469, 6/2018,25,399.99,239.99,40, 2020-07-09 15:46:59 
64605, OK,14,36,180,432,544,1206,20861, 7/2013,84,399.99,239.99,40, 2020-07-09 15:47:01 
897146, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:47:02 
989452, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:47:04 
917724, OK,33,75,346,1037,1405,2896,105364, 9/2019,10,299.99,179.99,40, 2020-07-09 15:47:06 
970874, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:47:08 
911474, OK,19,21,37,154,363,594,2392, 11/2016,44,599.99,359.99,40, 2020-07-09 15:47:11 
425910, OK,5,4,5,21,33,68,7979, 1/2020,6,499.99,299.99,40, 2020-07-09 15:47:14 
842058, OK,30,45,113,143,127,458,2252, 12/2016,43,579.99,347.99,40, 2020-07-09 15:47:16 
1250824, OK,15,27,99,302,665,1108,4839, 6/2020,1,199.99,119.99,40, 2020-07-09 15:47:17 
937134, OK,9,10,37,49,122,227,2813, 6/2018,25,399.99,239.99,40, 2020-07-09 15:47:19 
796010, OK,3,6,29,84,113,235,3780, 7/2019,12,79.99,47.99,40, 2020-07-09 15:47:21 
752658, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:47:23 
560990, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,15703, 0/0, NaN ,0,0,0, 2020-07-09 15:47:25 
1260288, OK,8,9,48,188,322,575,13368, 2/2019,17,79.99,47.99,40, 2020-07-09 15:47:27 
918870, OK,5,7,26,41,66,145,21247, 11/2019,8,199.99,119.99,40, 2020-07-09 15:47:29 
1027016, OK,1,7,6,9,21,44,2807, 0/0, NaN ,79.99,47.99,40, 2020-07-09 15:47:32 
283014, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 15:47:34 
787236, OK,66,107,429,1068,1485,3155,97605, 10/2019,9,379.99,227.99,40, 2020-07-09 15:47:36 
